id,earnings,occ,ability,age,region,female,education,exp,year
587,2559.5,19,36,35,2,0,3,27,2000
588,1656.75,1,28,36,3,0,2,32,2000
589,5018.9502,40,63,43,3,1,10,32,2000
590,2438.2,16,33,40,4,1,4,30,2000
591,3200.25,4,78,40,1,0,10,27,2000
592,4325.2002,41,65,34,4,1,6,26,2000
593,4294.2002,34,79,40,4,1,9,28,2000
594,2731.95,3,40,45,1,1,6,32,2000
595,4764.4502,34,87,33,1,1,11,15,2000
596,2910.45,11,68,45,1,1,9,33,2000
597,,8,22,46,3,1,3,37,2000
598,2469,1,58,33,4,0,6,22,2000
599,,6,45,31,2,1,7,22,2000
600,3300.2,25,33,43,4,1,4,38,2000
601,3088.7,23,46,45,2,1,7,31,2000
602,2592,16,35,43,2,0,5,34,2000
603,3216.5,10,64,41,4,0,8,29,2000
604,3755.5,33,52,36,4,0,9,23,2000
605,4370.75,37,50,34,3,0,5,24,2000
606,5586.5,39,99,41,2,0,15,25,2000
607,3698,15,95,40,2,0,9,28,2000
608,3144.5,12,49,49,4,0,7,35,2000
609,3461.5,29,49,41,4,0,8,29,2000
610,5113.7002,42,84,48,4,1,8,37,2000
611,3032.2,25,29,34,4,1,3,26,2000
612,2752.75,13,62,30,3,0,10,18,2000
613,5161.9502,43,71,38,3,1,8,26,2000
614,3523.2,15,96,32,2,1,13,18,2000
615,4172.75,34,36,32,3,0,6,24,2000
616,2454.2,8,46,31,4,1,7,18,2000
617,3475,4,88,35,2,0,11,22,2000
618,2965.75,9,76,43,1,0,8,32,2000
619,2860.75,10,54,35,1,0,7,26,2000
620,4295,31,61,30,2,0,9,16,2000
621,2575,10,51,41,4,0,6,30,2000
622,3280,24,27,34,4,0,3,30,2000
623,4411.9502,20,98,46,3,1,16,24,2000
624,3315.95,11,74,37,3,1,8,22,2000
625,3519.7,24,59,48,4,1,7,37,2000
626,3187.25,27,27,49,1,0,2,45,2000
627,4329,47,53,43,2,0,7,34,2000
628,2699.25,3,76,37,3,0,8,25,2000
629,4475.25,42,59,34,1,0,8,19,2000
630,4607.7002,43,37,45,2,1,5,33,2000
631,3585.25,27,74,41,3,0,8,27,2000
632,5143.7002,36,89,43,2,1,12,25,2000
633,5191.4502,47,63,39,1,1,8,25,2000
634,2459,12,20,47,2,0,3,42,2000
635,4506.25,44,29,40,3,0,4,31,2000
636,3400.45,20,73,48,3,1,11,35,2000
637,4374.5,41,50,33,4,0,5,25,2000
638,3635.2,14,79,39,2,1,10,28,2000
639,4927.4502,47,32,45,3,1,4,35,2000
640,3675.45,38,50,34,1,1,7,25,2000
641,2753.25,9,68,35,1,0,7,21,2000
642,,8,41,41,1,0,5,33,2000
643,3296.75,12,78,44,1,0,13,26,2000
644,2292.7,3,36,47,4,1,3,37,2000
645,5419.7002,46,74,37,4,1,13,17,2000
646,2880.45,15,34,45,3,1,5,35,2000
647,3362.7,29,40,37,4,1,5,29,2000
648,3605.5,25,31,47,2,0,5,39,2000
649,1856.75,2,21,34,3,0,2,26,2000
650,3706.75,24,88,38,3,0,13,20,2000
651,,40,82,45,2,1,10,32,2000
652,,36,53,30,3,0,5,22,2000
653,4984.7002,39,67,45,4,1,11,33,2000
654,2971.75,7,87,35,1,0,9,22,2000
655,3623.2,32,28,48,4,1,4,40,2000
656,3492.95,34,26,42,3,1,3,36,2000
657,5036.7002,41,86,42,2,1,15,23,2000
658,5511.25,44,92,37,3,0,13,23,2000
659,4049.25,13,99,45,3,0,11,33,2000
660,2968.25,15,46,41,1,0,6,33,2000
661,3588.75,26,65,43,3,0,6,34,2000
662,3886.75,14,78,38,3,0,9,26,2000
663,4685,27,93,36,2,0,10,22,2000
664,4271.25,33,58,40,3,0,6,27,2000
665,3151.75,35,20,38,3,0,2,34,2000
666,3486.95,26,31,36,3,1,3,32,2000
667,2733,6,91,36,2,0,13,20,2000
668,4029.95,47,26,37,1,1,2,32,2000
669,4368.9502,47,46,44,3,1,7,30,2000
670,3589.7,35,30,45,2,1,3,37,2000
671,2945.75,20,21,49,1,0,2,46,2000
672,4197.2002,40,34,34,4,1,5,24,2000
673,3035.95,10,35,45,3,1,6,38,2000
674,3676,10,72,44,4,0,9,30,2000
675,2865.95,14,82,31,3,1,10,14,2000
676,3776.95,18,87,44,1,1,13,26,2000
677,5454.75,43,90,30,3,0,13,14,2000
678,3356.95,6,80,45,3,1,11,28,2000
679,4014.7,37,46,41,4,1,5,33,2000
680,4013.7,37,66,41,2,1,7,29,2000
681,3543,25,58,34,2,0,6,24,2000
682,4552.2002,39,76,49,2,1,13,30,2000
683,4214.7002,39,31,36,2,1,5,27,2000
684,1804.95,5,31,35,3,1,5,24,2000
685,3016.45,18,56,31,3,1,9,21,2000
686,4116.7002,44,37,40,4,1,4,31,2000
687,4841.2002,27,99,47,4,1,12,28,2000
688,4044.7,33,57,48,4,1,8,37,2000
689,5023,33,97,30,4,0,13,16,2000
690,,44,34,48,1,0,4,38,2000
691,2821.5,8,41,48,2,0,5,37,2000
692,4448.9502,34,59,32,1,1,7,20,2000
693,4123.9502,21,75,43,1,1,10,26,2000
694,3739,7,91,38,4,0,14,20,2000
695,3315.95,4,97,41,1,1,12,22,2000
696,2760.7,5,47,48,2,1,8,39,2000
697,4454,38,90,46,4,0,9,32,2000
698,2527,14,45,33,4,0,4,28,2000
699,2540.2,2,55,33,2,1,6,22,2000
700,4975.9502,45,52,43,3,1,6,36,2000
701,2803,16,29,31,4,0,3,22,2000
702,3541.5,23,64,45,2,0,7,37,2000
703,3268.7,28,34,34,2,1,5,25,2000
704,4886.9502,51,58,43,3,1,9,32,2000
705,5365.9502,46,93,34,1,1,13,14,2000
706,3620.75,20,89,46,3,0,11,28,2000
707,4478,33,87,38,4,0,14,20,2000
708,3384.2,16,82,33,2,1,10,20,2000
709,2205,15,26,37,4,0,4,32,2000
710,4374.5,34,61,39,2,0,9,29,2000
711,3445.7,11,60,45,4,1,7,31,2000
712,3893,18,95,44,4,0,10,28,2000
713,4867.75,43,44,37,3,0,6,24,2000
714,1840.2,6,33,30,4,1,4,20,2000
715,2880.2,8,73,37,4,1,10,24,2000
716,5270.25,49,62,40,3,0,8,29,2000
717,2968.25,22,41,40,3,0,5,29,2000
718,3316.75,19,49,40,1,0,5,34,2000
719,2973.2,8,47,39,4,1,6,28,2000
720,5228.25,45,87,45,1,0,9,31,2000
721,4106.75,36,63,35,1,0,7,22,2000
722,2782,19,35,39,2,0,4,34,2000
723,4178.5,27,62,33,4,0,7,21,2000
724,3603.7,29,24,37,4,1,4,27,2000
725,4702.7002,40,69,44,4,1,8,29,2000
726,2849.45,24,34,37,1,1,5,25,2000
727,3163.2,5,84,39,4,1,10,26,2000
728,3171.95,21,22,46,3,1,2,40,2000
729,4792.25,43,93,45,1,0,11,29,2000
730,3630.75,15,76,39,1,0,10,28,2000
731,3807.75,17,83,47,1,0,10,32,2000
732,4476.5,23,90,38,4,0,15,19,2000
733,3826,16,59,45,2,0,10,28,2000
734,2921.95,5,79,41,3,1,12,24,2000
735,1607.75,4,24,41,3,0,2,32,2000
736,4863,42,65,33,2,0,11,16,2000
737,3011.45,26,41,32,3,1,4,25,2000
738,5550.25,48,84,33,3,0,14,13,2000
739,5138.7002,49,85,47,4,1,12,29,2000
740,,32,27,41,3,0,2,35,2000
741,4256.5,32,77,30,2,0,12,13,2000
742,4490.9502,46,34,42,1,1,3,32,2000
743,,15,29,44,4,0,4,37,2000
744,4364.5,33,59,49,4,0,9,37,2000
745,5331.5,36,97,36,2,0,15,19,2000
746,5254,38,85,42,2,0,11,26,2000
747,3836.2,42,39,32,2,1,6,22,2000
748,4003.7,13,98,32,4,1,13,17,2000
749,3884.25,31,53,32,3,0,6,23,2000
750,3723.25,9,91,49,3,0,15,27,2000
751,3951.5,35,61,48,2,0,9,37,2000
752,4244.5,38,68,37,2,0,10,23,2000
753,3199.7,11,90,32,2,1,11,19,2000
754,3801,33,41,34,4,0,4,28,2000
755,,33,98,49,2,1,16,26,2000
756,3866.95,35,49,39,1,1,6,30,2000
757,3272.7,27,46,35,2,1,7,27,2000
758,4283.7002,30,84,39,2,1,9,29,2000
759,4320,49,36,44,4,0,4,38,2000
760,4804.4502,47,79,30,3,1,13,15,2000
761,3334.5,21,22,40,4,0,3,35,2000
762,2913,9,57,33,2,0,8,18,2000
763,3199.75,4,74,34,1,0,10,18,2000
764,4765.5,26,98,38,4,0,12,23,2000
765,4648.9502,37,83,33,1,1,8,20,2000
766,2509.7,15,37,35,2,1,4,27,2000
767,4318,36,71,40,2,0,11,28,2000
768,3799.45,13,92,42,1,1,16,25,2000
769,2923.2,5,75,35,2,1,8,20,2000
770,3652.25,20,78,46,3,0,12,31,2000
771,4702.5,43,81,41,4,0,9,31,2000
772,4330.4502,44,25,31,3,1,2,27,2000
773,5375.7002,38,98,44,4,1,16,21,2000
774,2695.25,21,37,31,3,0,5,21,2000
775,4433.2002,45,27,32,4,1,3,22,2000
776,3711.5,27,75,34,2,0,11,21,2000
777,2390.95,2,33,48,1,1,4,40,2000
778,5211.25,49,58,31,3,0,10,15,2000
779,3655.5,24,44,31,2,0,7,19,2000
780,4377.4502,32,55,42,1,1,6,31,2000
781,2965.5,11,82,32,4,0,9,19,2000
782,2554.25,4,42,42,3,0,7,31,2000
783,5213.5,40,74,48,2,0,11,33,2000
784,3902.45,24,85,40,1,1,12,21,2000
785,3983.5,27,57,32,2,0,6,19,2000
786,2614.95,10,53,34,3,1,6,22,2000
787,5072.75,41,66,40,3,0,11,26,2000
788,3978,23,82,44,2,0,9,34,2000
789,4261.2002,32,92,44,2,1,13,24,2000
790,4336.2002,43,54,32,4,1,6,24,2000
791,,35,76,44,1,1,8,32,2000
792,2666.2,12,77,32,4,1,7,18,2000
793,3500.75,17,45,49,1,0,7,36,2000
794,4106.75,28,58,32,3,0,9,22,2000
795,1804.7,4,25,44,4,1,4,33,2000
796,4461.5,30,86,43,2,0,14,25,2000
797,3898.5,25,52,34,4,0,9,23,2000
798,4438.4502,44,51,44,3,1,9,29,2000
799,4432.9502,45,60,37,1,1,6,26,2000
800,4451.4502,29,88,34,3,1,8,21,2000
801,4324.7002,27,97,48,2,1,16,31,2000
802,2758.95,2,43,45,3,1,5,36,2000
803,5365.9502,40,79,39,3,1,13,20,2000
804,4119.5,29,41,44,4,0,5,37,2000
805,2504.25,10,32,31,3,0,5,19,2000
806,3964.5,28,41,49,4,0,5,39,2000
807,4511.9502,42,73,43,3,1,12,30,2000
808,2241.7,14,29,35,2,1,4,29,2000
809,5520.25,51,78,40,3,0,10,29,2000
810,2914.45,8,94,42,3,1,11,29,2000
811,3447.25,4,77,46,1,0,13,27,2000
812,3292.45,15,58,30,3,1,7,19,2000
813,4603.4502,42,64,33,3,1,7,19,2000
814,3626.25,23,58,40,1,0,9,29,2000
815,3658.25,34,50,30,1,0,8,21,2000
816,4391.2002,26,74,33,2,1,12,20,2000
817,3676.45,18,68,47,1,1,11,35,2000
818,5625.2002,50,79,30,2,1,11,12,2000
819,4649.5,41,70,42,2,0,9,27,2000
820,3311.5,20,60,43,2,0,7,29,2000
821,3684.25,33,49,32,1,0,5,21,2000
822,3411,7,90,37,4,0,11,22,2000
823,,49,23,46,2,0,3,36,2000
824,2991.5,13,68,36,4,0,10,25,2000
825,4165.25,47,22,48,1,0,2,43,2000
826,3160,27,47,38,2,0,5,30,2000
827,4035,46,31,48,2,0,4,40,2000
828,3061.5,13,61,31,4,0,6,21,2000
829,2438,1,35,44,2,0,3,34,2000
830,3874,29,42,48,2,0,5,42,2000
831,4121.5,22,71,36,2,0,7,25,2000
832,3374.5,22,61,39,4,0,9,27,2000
833,4081.2,27,68,35,2,1,6,24,2000
834,3521.2,10,59,47,4,1,10,34,2000
835,4197,40,63,47,4,0,7,34,2000
836,4442.2002,24,84,37,4,1,10,20,2000
837,4175.75,47,31,38,1,0,5,28,2000
838,4175.2002,40,53,43,4,1,8,28,2000
839,2389.2,3,71,33,4,1,8,18,2000
840,4537.4502,32,96,33,3,1,14,13,2000
841,4807.25,45,36,40,3,0,3,33,2000
842,4167.2002,29,59,44,2,1,10,32,2000
843,4239.2002,31,99,30,2,1,14,12,2000
844,4293.4502,33,56,42,1,1,6,29,2000
845,4305.4502,33,85,31,3,1,10,19,2000
846,2863.5,2,69,35,2,0,8,23,2000
847,4423.25,21,89,46,3,0,12,31,2000
848,3326.95,37,20,47,3,1,2,38,2000
849,3468.95,20,81,34,1,1,12,18,2000
850,3337.45,15,55,41,1,1,9,29,2000
851,3776.2,29,20,47,4,1,2,38,2000
852,3928.2,28,36,47,2,1,4,40,2000
853,4788.75,37,93,41,1,0,11,24,2000
854,2623.45,7,76,47,3,1,9,35,2000
855,2663.45,6,71,43,1,1,8,31,2000
856,4561.4502,32,65,36,3,1,9,23,2000
857,4341.25,49,48,33,1,0,6,23,2000
858,4247.4502,44,48,37,3,1,5,27,2000
859,3378,32,44,47,4,0,5,40,2000
860,3731.25,43,33,47,1,0,5,41,2000
861,1626.25,2,21,47,3,0,2,43,2000
862,4332.25,42,43,36,1,0,6,29,2000
863,4256.75,43,52,35,1,0,8,26,2000
864,3653.7,11,91,31,4,1,10,19,2000
865,2969.75,3,60,37,3,0,9,22,2000
866,2144.5,4,55,37,4,0,8,27,2000
867,3257,7,75,30,4,0,12,12,2000
868,2895.7,7,83,43,4,1,11,27,2000
869,3840.75,26,61,43,1,0,8,28,2000
870,,14,22,44,1,1,3,39,2000
871,3046.75,24,59,33,3,0,6,22,2000
872,3512.2,28,67,33,4,1,8,20,2000
873,4727.75,40,78,36,1,0,8,22,2000
874,3076.45,21,63,32,1,1,10,17,2000
875,1664,1,25,34,4,0,3,28,2000
876,2801,10,42,33,2,0,6,20,2000
877,3422.95,24,36,48,3,1,5,38,2000
878,4672.5,31,90,43,2,0,12,25,2000
879,3933.75,39,21,45,3,0,2,40,2000
880,3062,4,97,37,2,0,10,24,2000
881,2761.5,15,24,40,4,0,2,33,2000
882,3620.2,35,37,33,2,1,5,24,2000
883,3393.95,18,70,36,3,1,10,22,2000
884,5023.7002,39,94,40,4,1,13,21,2000
885,,13,84,35,1,0,10,24,2000
886,5249.7002,46,55,48,4,1,6,39,2000
887,4382.5,48,46,49,2,0,4,39,2000
888,4559.7002,37,57,35,4,1,7,25,2000
889,2193.25,1,27,49,3,0,3,39,2000
890,4462.5,29,91,37,2,0,15,15,2000
891,2198.75,5,46,34,1,0,4,28,2000
892,4687.75,48,47,33,1,0,6,26,2000
893,3191.5,31,31,45,4,0,5,39,2000
894,2818.5,13,58,42,4,0,8,29,2000
895,4951.5,33,95,41,4,0,10,25,2000
896,2621.45,13,47,37,3,1,5,31,2000
897,3557.5,17,64,37,4,0,10,25,2000
898,3396.95,6,90,49,1,1,11,32,2000
899,4557.75,41,62,45,1,0,9,30,2000
900,4922.7002,46,60,44,2,1,7,33,2000
901,4534.2002,40,46,42,2,1,6,30,2000
902,4747,50,39,48,4,0,4,40,2000
903,3767,42,36,32,4,0,3,28,2000
904,3892.7,35,31,49,4,1,5,39,2000
905,3469.75,29,59,45,1,0,7,36,2000
906,3673.5,11,87,32,4,0,15,11,2000
907,3890.25,18,99,39,3,0,11,25,2000
908,4927.75,46,37,46,3,0,4,40,2000
909,3932.5,45,31,44,2,0,4,33,2000
910,4063.5,27,61,49,4,0,8,35,2000
911,2927.95,9,67,43,3,1,8,32,2000
912,3606.25,21,64,35,3,0,10,21,2000
913,3766.7,24,59,32,4,1,9,21,2000
914,5037.5,42,74,32,4,0,8,19,2000
915,3794.25,35,29,48,1,0,2,43,2000
916,3915.75,18,85,49,1,0,9,34,2000
917,3303.95,33,28,35,3,1,4,24,2000
918,3420.95,18,60,48,3,1,6,38,2000
919,2227.25,12,25,36,3,0,3,29,2000
920,4998.4502,44,78,37,3,1,9,25,2000
921,5059.5,37,88,35,4,0,12,21,2000
922,4119.9502,38,51,41,3,1,7,28,2000
923,2343.45,4,55,45,1,1,7,35,2000
924,5097.4502,46,56,49,1,1,6,41,2000
925,,12,91,30,2,0,12,14,2000
926,4435.2002,36,67,34,4,1,10,22,2000
927,4128.75,28,62,40,3,0,6,28,2000
928,2810.2,16,64,34,2,1,9,20,2000
929,2534.25,13,41,34,3,0,6,21,2000
930,4588.9502,41,81,40,1,1,9,26,2000
931,4182.25,25,58,41,3,0,7,29,2000
932,,3,64,37,3,0,11,23,2000
933,4509.7002,32,69,40,4,1,11,25,2000
934,3064.7,24,28,48,4,1,4,39,2000
935,1991.25,6,39,36,3,0,5,29,2000
936,4093,25,77,42,2,0,7,28,2000
937,3401.2,15,36,48,4,1,6,40,2000
938,3201,8,70,46,4,0,9,30,2000
939,1896.2,1,47,44,4,1,7,36,2000
940,3668.95,8,97,36,3,1,9,24,2000
941,3487.45,36,36,31,3,1,4,23,2000
942,4606.25,41,60,40,3,0,9,29,2000
943,1997.25,6,24,49,3,0,2,43,2000
944,2296.5,2,43,39,4,0,5,29,2000
945,4789.75,40,99,44,1,0,11,32,2000
946,2684,21,26,40,4,0,4,34,2000
947,2667,15,27,44,4,0,3,38,2000
948,3667.95,26,75,31,3,1,10,18,2000
949,3939.95,27,61,45,1,1,8,34,2000
950,2162.7,10,24,46,4,1,3,41,2000
951,4621.5,47,53,35,4,0,6,23,2000
952,2864,6,79,45,4,0,12,30,2000
953,4481.25,47,29,46,3,0,3,41,2000
954,4070.25,45,29,48,1,0,3,39,2000
955,4023.7,41,38,37,2,1,5,27,2000
956,3084.45,8,76,48,3,1,8,33,2000
957,5428.5,46,73,35,4,0,9,19,2000
958,4385.5,46,30,40,4,0,3,31,2000
959,3352.5,29,50,40,4,0,5,33,2000
960,3505.2,11,65,36,4,1,8,24,2000
961,4386,37,34,42,4,0,5,36,2000
962,,38,82,33,1,0,12,15,2000
963,5431.7002,52,83,34,4,1,12,15,2000
964,2838.5,26,29,40,4,0,3,31,2000
965,3161.75,19,30,30,3,0,5,18,2000
966,2373.2,4,74,34,2,1,12,16,2000
967,4753.75,33,90,38,3,0,15,18,2000
968,3575.75,19,52,47,1,0,6,40,2000
969,4218.7002,39,34,46,2,1,5,39,2000
970,2991,13,32,46,2,0,4,38,2000
971,4856.2002,47,74,41,4,1,9,26,2000
972,5106.5,38,97,36,4,0,16,13,2000
973,3405.75,28,32,45,3,0,4,38,2000
974,2950.75,5,57,43,3,0,6,30,2000
975,2228.45,2,78,36,1,1,9,21,2000
976,3366.95,13,68,45,1,1,11,30,2000
977,3454.25,7,87,36,1,0,15,15,2000
978,,6,39,37,2,1,5,31,2000
979,3729.2,29,70,46,2,1,8,36,2000
980,4624.75,41,87,45,1,0,9,34,2000
981,3151.45,6,64,42,1,1,8,33,2000
982,3896.7,35,34,31,2,1,3,23,2000
983,3575.25,17,86,42,3,0,11,29,2000
984,3255.75,27,49,35,3,0,5,24,2000
985,2643.75,18,24,40,1,0,3,36,2000
986,2999.25,11,39,43,1,0,3,37,2000
987,4836.9502,48,61,36,3,1,7,28,2000
988,2958.5,15,48,49,4,0,6,37,2000
989,2862.2,2,77,45,4,1,8,30,2000
990,2538.75,19,32,46,3,0,5,38,2000
991,4263.9502,24,98,36,3,1,13,16,2000
992,4024.5,37,46,31,2,0,6,21,2000
993,4337.5,40,40,30,4,0,4,25,2000
994,4373.75,38,74,42,1,0,8,30,2000
995,2134.2,7,27,35,4,1,3,28,2000
996,5169.2002,37,80,42,2,1,14,26,2000
997,4276.25,31,89,38,1,0,13,23,2000
998,5169.4502,40,87,40,3,1,14,23,2000
999,4231.4502,39,75,34,1,1,12,19,2000
1000,4324.4502,26,90,35,3,1,15,15,2000
1001,4430.5,40,52,42,4,0,5,35,2000
1002,2813.75,14,31,31,3,0,4,24,2000
1003,5158.25,48,68,44,1,0,11,31,2000
1004,5139.7002,41,94,38,4,1,15,21,2000
1005,4113.2002,31,42,36,4,1,4,30,2000
1006,,38,55,41,2,0,5,31,2000
1007,4433.9502,29,98,43,3,1,13,28,2000
1008,5369.4502,44,75,46,3,1,10,31,2000
1009,3784.7,23,36,38,4,1,6,27,2000
1010,3842.45,35,44,33,3,1,7,19,2000
1011,4347.9502,28,73,48,1,1,7,38,2000
1012,5350.9502,41,88,35,1,1,15,14,2000
1013,5208.75,49,59,40,1,0,6,30,2000
1014,3994.45,22,54,38,1,1,9,25,2000
1015,3214.7,17,56,36,4,1,7,23,2000
1016,6393.75,52,99,49,3,0,12,30,2000
1017,4854,38,77,38,4,0,11,20,2000
1018,,38,69,33,4,0,10,22,2000
1019,3559.7,19,42,44,2,1,5,33,2000
1020,3446.95,21,31,40,1,1,3,30,2000
1021,4782.75,44,58,35,3,0,10,18,2000
1022,2489.45,10,39,32,1,1,6,23,2000
1023,3335.75,21,73,31,3,0,9,20,2000
1024,3909.95,28,38,42,1,1,4,36,2000
1025,4310.75,35,51,33,3,0,8,18,2000
1026,2462.25,1,50,31,1,0,5,23,2000
1027,3055.45,18,28,31,3,1,3,27,2000
1028,3873.7,23,56,40,2,1,5,31,2000
1029,3393.25,26,22,39,3,0,2,35,2000
1030,2108.45,3,57,36,1,1,6,23,2000
1031,3404.2,28,50,44,4,1,5,36,2000
1032,3943.45,19,93,36,1,1,11,19,2000
1033,3485.75,33,44,39,3,0,4,28,2000
1034,4195.4502,38,42,42,1,1,4,35,2000
1035,3305.5,15,59,46,4,0,8,33,2000
1036,2628.7,10,22,45,2,1,2,37,2000
1037,3872.25,37,46,45,1,0,7,35,2000
1038,4642,31,84,36,4,0,9,24,2000
1039,3384.2,17,97,30,2,1,11,14,2000
1040,3518.7,18,96,43,2,1,9,31,2000
1041,4571.4502,37,63,33,1,1,10,19,2000
1042,2797.5,14,50,31,2,0,5,21,2000
1043,3944.45,32,68,45,3,1,7,35,2000
1044,2728.5,24,26,42,2,0,4,37,2000
1045,4831.75,40,58,36,1,0,7,24,2000
1046,4347.75,34,82,32,3,0,9,22,2000
1047,2143.2,4,43,39,2,1,6,28,2000
1048,2622.95,9,85,30,3,1,11,16,2000
1049,,42,60,35,2,1,8,25,2000
1050,5649.4502,44,97,43,1,1,11,27,2000
1051,4885.5,31,96,42,2,0,15,25,2000
1052,2580.95,5,65,30,1,1,9,20,2000
1053,,37,75,46,1,0,12,27,2000
1054,2572.25,3,69,47,3,0,10,31,2000
1055,2555.45,7,29,38,1,1,4,29,2000
1056,2840.25,14,59,32,1,0,6,19,2000
1057,4224.75,17,85,40,1,0,15,24,2000
1058,4383.9502,29,56,38,3,1,8,24,2000
1059,3839.2,43,38,36,4,1,4,26,2000
1060,2637.2,10,48,34,4,1,7,26,2000
1061,3061.5,8,94,35,4,0,12,19,2000
1062,2913.5,13,32,32,4,0,4,23,2000
1063,4480.7002,28,96,42,4,1,16,23,2000
1064,3703.45,26,47,37,3,1,6,29,2000
1065,3698.75,8,86,45,1,0,13,26,2000
1066,3958,30,33,38,2,0,5,28,2000
1067,,7,46,39,1,1,5,30,2000
1068,2197.75,8,38,46,3,0,5,40,2000
1069,4093.45,37,31,41,1,1,3,31,2000
1070,3772.5,28,64,44,2,0,8,31,2000
1071,3043.7,6,72,38,2,1,9,23,2000
1072,4255,32,97,33,2,0,16,16,2000
1073,3647.75,40,20,37,3,0,3,30,2000
1074,5032.5,34,95,36,2,0,12,23,2000
1075,2570.75,4,41,41,1,0,6,30,2000
1076,4546.5,24,95,31,2,0,16,9,2000
1077,3435.2,18,46,36,2,1,5,30,2000
1078,3401,29,38,49,2,0,5,38,2000
1079,4936.9502,40,94,46,1,1,10,32,2000
1080,3085.95,18,66,33,3,1,11,16,2000
1081,2741,18,38,34,4,0,5,28,2000
1082,3730.45,20,73,39,1,1,10,23,2000
1083,4351.5,24,96,41,4,0,13,25,2000
1084,4030,38,42,44,4,0,6,32,2000
1085,3804.95,30,59,33,3,1,7,22,2000
1086,3984,34,65,35,2,0,7,24,2000
1087,4322.75,39,65,31,3,0,10,16,2000
1088,2466.75,11,30,46,1,0,4,40,2000
1089,4419,38,77,35,4,0,11,20,2000
1090,3000.5,28,29,42,2,0,4,33,2000
1091,3584.45,31,22,30,1,1,3,21,2000
1092,3826.2,15,66,46,2,1,9,30,2000
1093,3119.45,20,61,43,1,1,10,31,2000
1094,3467.2,33,26,48,2,1,3,44,2000
1095,,9,89,40,4,1,10,28,2000
1096,,48,47,48,2,1,5,41,2000
1097,5412,48,59,42,4,0,9,26,2000
1098,3100.25,17,53,38,1,0,6,29,2000
1099,2396.95,4,57,46,3,1,10,32,2000
1100,3415.75,23,73,48,3,0,9,36,2000
1101,3945.25,29,41,41,1,0,4,33,2000
1102,4267.5,33,58,49,4,0,8,39,2000
1103,2101.7,2,43,40,2,1,7,31,2000
1104,3101.45,3,65,39,3,1,6,27,2000
1105,3974.25,29,61,42,1,0,9,29,2000
1106,4298.5,37,66,49,4,0,10,33,2000
1107,5057.4502,51,61,44,1,1,8,33,2000
1108,3488.2,23,42,43,2,1,4,34,2000
1109,5219.25,49,98,33,1,0,15,15,2000
1110,4158.2002,48,37,39,2,1,5,30,2000
1111,4533.7002,34,99,39,4,1,14,23,2000
1112,3612.95,13,70,36,1,1,11,20,2000
1113,4055.95,35,53,31,1,1,9,20,2000
1114,3395.2,8,76,41,4,1,9,28,2000
1115,3961.25,28,66,49,1,0,11,33,2000
1116,2729.45,6,37,32,1,1,5,23,2000
1117,4337.4502,41,45,35,3,1,7,21,2000
1118,3468,14,87,47,4,0,11,32,2000
1119,2849.45,4,51,37,3,1,6,29,2000
1120,3349.95,31,20,38,3,1,3,32,2000
1121,2606.2,11,30,30,2,1,4,22,2000
1122,3536.95,24,75,39,3,1,11,22,2000
1123,4294.2002,39,27,35,4,1,4,30,2000
1124,4115,29,46,41,2,0,4,32,2000
1125,4127.5,38,86,31,2,0,9,17,2000
1126,4183.4502,27,88,46,3,1,11,29,2000
1127,3787,16,96,32,2,0,14,14,2000
1128,3292.25,13,71,36,3,0,8,23,2000
1129,3398.45,15,73,48,1,1,9,33,2000
1130,3452.75,18,74,38,3,0,10,26,2000
1131,3619.75,6,81,44,3,0,12,30,2000
1132,5765.5,39,98,48,4,0,17,29,2000
1133,3353.7,25,51,31,4,1,5,19,2000
1134,4533.4502,30,81,45,1,1,9,29,2000
1135,3559,8,93,33,4,0,16,10,2000
1136,3677.95,20,51,47,1,1,6,40,2000
1137,3875.2,29,35,41,2,1,6,30,2000
1138,5210.75,48,83,37,1,0,13,18,2000
1139,4369.5,45,44,47,4,0,6,37,2000
1140,3378.95,29,65,31,1,1,7,18,2000
1141,4506,39,81,48,2,0,13,32,2000
1142,4136.25,40,32,47,3,0,4,37,2000
1143,4761.2002,40,90,46,4,1,13,30,2000
1144,4177.25,25,94,45,1,0,9,35,2000
1145,4633.2002,42,41,33,4,1,5,22,2000
1146,3492.2,6,92,49,4,1,15,28,2000
1147,4625.9502,46,22,36,3,1,3,30,2000
1148,5542.2002,41,84,49,4,1,12,34,2000
1149,3636.45,14,81,30,1,1,12,17,2000
1150,4950.4502,34,95,31,3,1,12,13,2000
1151,4254.7002,49,25,42,4,1,3,33,2000
1152,2960.95,5,75,49,1,1,12,34,2000
1153,5617,50,91,49,4,0,11,32,2000
1154,2994.2,8,66,41,4,1,8,32,2000
1155,4136.5,29,60,46,4,0,10,31,2000
1156,2633.95,2,71,39,3,1,12,20,2000
1157,3376.2,13,84,47,2,1,11,32,2000
1158,2524.7,6,79,30,2,1,12,13,2000
1159,3058.75,12,52,41,3,0,6,28,2000
1160,3405.75,9,70,33,3,0,8,20,2000
1161,3097.7,2,77,31,2,1,11,13,2000
1162,4904.7002,50,90,32,4,1,13,13,2000
1163,3516.7,26,40,33,2,1,6,21,2000
1164,5528.2002,45,88,30,2,1,14,14,2000
1165,2093,6,39,39,2,0,6,32,2000
1166,4906.2002,40,86,31,2,1,11,16,2000
